1,712,Note_on_c,0,60,64
1,730,Note_off_c,0,45,0
1,730,Note_on_c,0,50,64
1,741,Note_off_c,0,60,0
1,754,Note_off_c,0,50,0
1,757,Note_on_c,0,57,64
1,771,Note_on_c,0,42,64
1,782,Note_on_c,0,60,64
1,787,Note_off_c,0,57,0
1,791,Note_off_c,0,42,0
1,791,Note_on_c,0,50,64
1,807,Note_on_c,0,59,64
1,810,Note_off_c,0,60,0
1,811,Note_on_c,0,43,64
1,813,Note_off_c,0,50,0
1,829,Note_off_c,0,43,0
1,833,Note_on_c,0,50,64
1,835,Note_off_c,0,59,0
1,855,Note_off_c,0,50,0
1,859,Note_on_c,0,47,64
1,861,Note_on_c,0,59,64
1,878,Note_on_c,0,50,64
1,880,Note_off_c,0,47,0
1,889,Note_off_c,0,59,0
1,900,Note_off_c,0,50,0
1,901,Note_on_c,0,55,64
1,910,Note_on_c,0,43,64
1,926,Note_off_c,0,43,0
1,928,Note_off_c,0,55,0
1,928,Note_on_c,0,59,64
1,931,Note_on_c,0,50,64
1,953,Note_off_c,0,50,0
1,953,Note_on_c,0,57,64
1,957,Note_off_c,0,59,0
1,962,Note_on_c,0,42,64
1,980,Note_off_c,0,57,0
1,983,Note_off_c,0,42,0
1,984,Note_on_c,0,50,64
1,1006,Note_off_c,0,50,0
1,1006,Note_on_c,0,57,64
1,1016,Note_on_c,0,45,64
1,1030,Note_on_c,0,50,64
1,1034,Note_off_c,0,45,0
1,1034,Note_off_c,0,57,0
1,1054,Note_off_c,0,50,0
1,1060,Note_on_c,0,54,64
1,1064,Note_on_c,0,42,64
1,1078,Note_on_c,0,50,64
1,1080,Note_on_c,0,57,64
1,1084,Note_off_c,0,42,0
1,1085,Note_off_c,0,54,0
1,1099,Note_off_c,0,50,0
1,1108,Note_off_c,0,57,0
1,1113,Note_on_c,0,43,64
1,1115,Note_on_c,0,55,64
1,1131,Note_on_c,0,50,64
1,1132,Note_off_c,0,43,0
1,1155,Note_off_c,0,50,0
1,1159,Note_on_c,0,47,64
1,1182,Note_off_c,0,47,0
1,1182,Note_on_c,0,50,64
1,1185,Note_off_c,0,55,0
1,1202,Note_off_c,0,50,0
1,1211,Note_on_c,0,43,64
1,1228,Note_on_c,0,50,64
1,1229,Note_off_c,0,43,0
1,1250,Note_off_c,0,50,0
1,1255,Note_on_c,0,61,64
1,1266,Note_on_c,0,43,64
1,1269,Note_on_c,0,62,64
1,1278,Note_on_c,0,50,64
1,1284,Note_off_c,0,61,0
1,1285,Note_off_c,0,43,0
1,1299,Note_off_c,0,50,0
1,1310,Note_on_c,0,47,64
1,1328,Note_on_c,0,50,64
1,1332,Note_off_c,0,47,0
1,1351,Note_on_c,0,59,64
1,1352,Note_off_c,0,50,0
1,1353,Note_on_c,0,43,64
1,1354,Note_off_c,0,62,0
1,1369,Note_off_c,0,43,0
1,1375,Note_on_c,0,55,64
1,1377,Note_on_c,0,47,64
1,1379,Note_off_c,0,59,0
1,1397,Note_off_c,0,47,0
1,1401,Note_off_c,0,55,0
1,1404,Note_on_c,0,50,64
1,1406,Note_on_c,0,43,64
1,1425,Note_off_c,0,43,0
1,1427,Note_on_c,0,47,64
1,1427,Note_off_c,0,50,0
1,1450,Note_off_c,0,47,0
1,1454,Note_on_c,0,50,64
1,1463,Note_on_c,0,43,64
1,1477,Note_off_c,0,50,0
1,1480,Note_on_c,0,47,64
1,1482,Note_off_c,0,43,0
1,1500,Note_on_c,0,55,64
1,1502,Note_off_c,0,47,0
1,1515,Note_on_c,0,43,64
1,1527,Note_on_c,0,47,64
1,1527,Note_off_c,0,55,0
1,1527,Note_on_c,0,59,64
1,1535,Note_off_c,0,43,0
1,1550,Note_off_c,0,47,0
1,1556,Note_off_c,0,59,0
1,1561,Note_on_c,0,62,64
1,1562,Note_on_c,0,61,64
1,1568,Note_on_c,0,43,64
1,1578,Note_on_c,0,50,64
1,1587,Note_off_c,0,43,0
1,1590,Note_off_c,0,61,0
1,1592,Note_off_c,0,62,0
1,1601,Note_off_c,0,50,0
1,1606,Note_on_c,0,47,64
1,1609,Note_on_c,0,61,64
1,1610,Note_on_c,0,62,64
1,1629,Note_off_c,0,47,0
1,1629,Note_on_c,0,50,64
1,1634,Note_off_c,0,61,0
1,1646,Note_off_c,0,62,0
1,1653,Note_off_c,0,50,0
1,1655,Note_on_c,0,59,64
1,1663,Note_on_c,0,43,64
1,1675,Note_on_c,0,55,64
1,1678,Note_on_c,0,47,64
1,1680,Note_off_c,0,43,0
1,1682,Note_off_c,0,59,0
1,1701,Note_off_c,0,55,0
1,1702,Note_off_c,0,47,0
1,1707,Note_on_c,0,50,64
1,1713,Note_on_c,0,43,64
1,1724,Note_on_c,0,47,64
1,1732,Note_off_c,0,43,0
1,1748,Note_off_c,0,47,0
1,1764,Note_on_c,0,43,64
1,1774,Note_on_c,0,47,64
1,1782,Note_off_c,0,43,0
1,1793,Note_off_c,0,50,0
1,1798,Note_off_c,0,47,0
1,1801,Note_on_c,0,59,64
1,1807,Note_on_c,0,43,64
1,1825,Note_off_c,0,43,0
1,1826,Note_on_c,0,62,64
1,1827,Note_off_c,0,59,0
1,1833,Note_on_c,0,47,64
1,1849,Note_on_c,0,60,64
1,1854,Note_off_c,0,47,0
1,1857,Note_off_c,0,62,0
1,1865,Note_on_c,0,42,64
1,1876,Note_on_c,0,50,64
1,1878,Note_off_c,0,60,0
1,1889,Note_off_c,0,42,0
1,1898,Note_off_c,0,50,0
1,1901,Note_on_c,0,45,64
1,1902,Note_on_c,0,60,64
1,1919,Note_on_c,0,50,64
1,1920,Note_off_c,0,45,0
1,1929,Note_off_c,0,60,0
1,1944,Note_off_c,0,50,0
1,1954,Note_on_c,0,57,64
1,1967,Note_on_c,0,42,64
1,1969,Note_on_c,0,50,64
1,1971,Note_on_c,0,60,64
1,1982,Note_off_c,0,57,0
1,1987,Note_off_c,0,42,0
1,1989,Note_on_c,0,59,64
1,1992,Note_off_c,0,50,0
1,1999,Note_off_c,0,60,0
1,2000,Note_on_c,0,43,64
1,2014,Note_on_c,0,50,64
1,2016,Note_off_c,0,59,0
1,2018,Note_off_c,0,43,0
1,2038,Note_off_c,0,50,0
1,2052,Note_on_c,0,47,64
1,2052,Note_on_c,0,59,64
1,2074,Note_off_c,0,47,0
1,2075,Note_on_c,0,50,64
1,2080,Note_off_c,0,59,0
1,2099,Note_off_c,0,50,0
1,2099,Note_on_c,0,55,64
1,2103,Note_on_c,0,43,64
1,2117,Note_on_c,0,59,64
1,2119,Note_off_c,0,43,0
1,2122,Note_on_c,0,50,64
1,2123,Note_off_c,0,55,0
1,2144,Note_off_c,0,50,0
1,2144,Note_off_c,0,59,0
1,2147,Note_on_c,0,57,64
1,2159,Note_on_c,0,42,64
1,2172,Note_on_c,0,50,64
1,2172,Note_off_c,0,57,0
1,2180,Note_off_c,0,42,0
1,2193,Note_off_c,0,50,0
1,2198,Note_on_c,0,45,64
1,2200,Note_on_c,0,57,64
1,2215,Note_on_c,0,50,64
1,2219,Note_off_c,0,45,0
1,2224,Note_off_c,0,57,0
1,2236,Note_off_c,0,50,0
1,2252,Note_on_c,0,54,64
1,2258,Note_on_c,0,42,64
1,2267,Note_on_c,0,57,64
1,2272,Note_on_c,0,50,64
1,2276,Note_off_c,0,54,0
1,2277,Note_off_c,0,42,0
1,2292,Note_off_c,0,57,0
1,2293,Note_off_c,0,50,0
1,2299,Note_on_c,0,43,64
1,2304,Note_on_c,0,55,64
1,2314,Note_off_c,0,43,0
1,2316,Note_on_c,0,50,64
1,2338,Note_off_c,0,50,0
1,2345,Note_on_c,0,47,64
1,2365,Note_off_c,0,47,0
1,2371,Note_on_c,0,50,64
1,2378,Note_off_c,0,55,0
1,2391,Note_off_c,0,50,0
1,2406,Note_on_c,0,43,64
1,2412,Note_on_c,0,50,64
1,2422,Note_off_c,0,43,0
1,2436,Note_off_c,0,50,0
1,2445,Note_on_c,0,57,64
1,2451,Note_on_c,0,42,64
1,2467,Note_on_c,0,50,64
1,2470,Note_off_c,0,42,0
1,2470,Note_off_c,0,57,0
1,2490,Note_off_c,0,50,0
1,2497,Note_on_c,0,57,64
1,2507,Note_on_c,0,42,64
1,2522,Note_off_c,0,57,0
1,2523,Note_on_c,0,45,64
1,2528,Note_off_c,0,42,0
1,2540,Note_off_c,0,45,0
1,2549,Note_on_c,0,54,64
1,2558,Note_on_c,0,42,64
1,2568,Note_on_c,0,50,64
1,2570,Note_on_c,0,45,64
1,2572,Note_off_c,0,54,0
1,2575,Note_off_c,0,42,0
1,2590,Note_off_c,0,50,0
1,2591,Note_off_c,0,45,0
1,2596,Note_on_c,0,55,64
1,2605,Note_on_c,0,43,64
1,2620,Note_off_c,0,55,0
1,2621,Note_off_c,0,43,0
1,2623,Note_on_c,0,50,64
1,2644,Note_off_c,0,50,0
1,2647,Note_on_c,0,47,64
1,2651,Note_on_c,0,55,64
1,2667,Note_off_c,0,47,0
1,2671,Note_on_c,0,50,64
1,2677,Note_off_c,0,55,0
1,2690,Note_off_c,0,50,0
1,2691,Note_on_c,0,59,64
1,2702,Note_on_c,0,43,64
1,2715,Note_off_c,0,59,0
1,2718,Note_off_c,0,43,0
1,2719,Note_on_c,0,47,64
1,2719,Note_on_c,0,62,64
1,2738,Note_off_c,0,47,0
1,2739,Note_on_c,0,60,64
1,2749,Note_off_c,0,62,0
1,2752,Note_on_c,0,42,64
1,2766,Note_off_c,0,60,0
1,2771,Note_on_c,0,50,64
1,2772,Note_off_c,0,42,0
1,2792,Note_on_c,0,60,64
1,2795,Note_off_c,0,50,0
1,2797,Note_on_c,0,45,64
1,2814,Note_off_c,0,45,0
1,2816,Note_off_c,0,60,0
1,2826,Note_on_c,0,50,64
1,2845,Note_off_c,0,50,0
1,2845,Note_on_c,0,57,64
1,2852,Note_on_c,0,42,64
1,2867,Note_on_c,0,50,64
1,2870,Note_off_c,0,57,0
1,2872,Note_off_c,0,42,0
1,2874,Note_on_c,0,60,64
1,2889,Note_off_c,0,50,0
1,2894,Note_on_c,0,59,64
1,2900,Note_off_c,0,60,0
1,2903,Note_on_c,0,43,64
1,2918,Note_off_c,0,59,0
1,2921,Note_off_c,0,43,0
1,2922,Note_on_c,0,50,64
1,2942,Note_on_c,0,59,64
1,2944,Note_on_c,0,47,64
1,2944,Note_off_c,0,50,0
1,2967,Note_off_c,0,47,0
1,2968,Note_off_c,0,59,0
1,2976,Note_on_c,0,50,64
1,2998,Note_off_c,0,50,0
1,3002,Note_on_c,0,43,64
1,3008,Note_on_c,0,55,64
1,3016,Note_on_c,0,59,64
1,3019,Note_off_c,0,43,0
1,3022,Note_on_c,0,50,64
1,3032,Note_off_c,0,55,0
1,3040,Note_off_c,0,59,0
1,3041,Note_off_c,0,50,0
1,3051,Note_on_c,0,57,64
1,3057,Note_on_c,0,42,64
1,3076,Note_on_c,0,50,64
1,3077,Note_off_c,0,57,0
1,3080,Note_off_c,0,42,0
1,3094,Note_on_c,0,57,64
1,3097,Note_off_c,0,50,0
1,3114,Note_on_c,0,42,64
1,3119,Note_off_c,0,57,0
1,3127,Note_on_c,0,45,64
1,3135,Note_off_c,0,42,0
1,3146,Note_on_c,0,54,64
1,3149,Note_off_c,0,45,0
1,3155,Note_on_c,0,42,64
1,3172,Note_on_c,0,50,64
1,3173,Note_off_c,0,42,0
1,3173,Note_off_c,0,54,0
1,3174,Note_on_c,0,45,64
1,3191,Note_off_c,0,45,0
1,3194,Note_off_c,0,50,0
1,3203,Note_on_c,0,55,64
1,3206,Note_on_c,0,43,64
1,3225,Note_off_c,0,43,0
1,3225,Note_on_c,0,50,64
1,3229,Note_off_c,0,55,0
1,3245,Note_off_c,0,50,0
1,3247,Note_on_c,0,55,64
1,3254,Note_on_c,0,47,64
1,3272,Note_off_c,0,55,0
1,3274,Note_off_c,0,47,0
1,3274,Note_on_c,0,50,64
1,3294,Note_on_c,0,59,64
1,3295,Note_off_c,0,50,0
1,3300,Note_on_c,0,43,64
1,3319,Note_off_c,0,43,0
1,3321,Note_off_c,0,59,0
1,3324,Note_on_c,0,47,64
1,3329,Note_on_c,0,62,64
1,3348,Note_off_c,0,47,0
1,3354,Note_on_c,0,60,64
1,3359,Note_on_c,0,42,64
1,3363,Note_off_c,0,62,0
1,3378,Note_off_c,0,42,0
1,3379,Note_on_c,0,50,64
1,3383,Note_off_c,0,60,0
1,3394,Note_on_c,0,60,64
1,3400,Note_off_c,0,50,0
1,3406,Note_on_c,0,45,64
1,3420,Note_off_c,0,60,0
1,3424,Note_on_c,0,50,64
1,3425,Note_off_c,0,45,0
1,3444,Note_off_c,0,50,0
1,3450,Note_on_c,0,57,64
1,3456,Note_on_c,0,42,64
1,3468,Note_on_c,0,54,64
1,3470,Note_on_c,0,50,64
1,3475,Note_off_c,0,57,0
1,3476,Note_off_c,0,42,0
1,3490,Note_off_c,0,50,0
1,3491,Note_off_c,0,54,0
1,3512,Note_on_c,0,55,64
1,3513,Note_on_c,0,43,64
1,3520,Note_on_c,0,50,64
1,3531,Note_off_c,0,43,0
1,3541,Note_off_c,0,50,0
1,3550,Note_on_c,0,47,64
1,3572,Note_off_c,0,47,0
1,3577,Note_on_c,0,50,64
1,3587,Note_off_c,0,55,0
1,3600,Note_on_c,0,43,64
1,3600,Note_off_c,0,50,0
1,3619,Note_off_c,0,43,0
1,3619,Note_on_c,0,50,64
1,3643,Note_off_c,0,50,0
1,3649,Note_on_c,0,42,64
1,3653,Note_on_c,0,57,64
1,3671,Note_off_c,0,42,0
1,3673,Note_on_c,0,50,64
1,3679,Note_off_c,0,57,0
1,3695,Note_off_c,0,50,0
1,3704,Note_on_c,0,57,64
1,3706,Note_on_c,0,42,64
1,3726,Note_off_c,0,42,0
1,3727,Note_on_c,0,45,64
1,3732,Note_off_c,0,57,0
1,3749,Note_off_c,0,45,0
1,3754,Note_on_c,0,54,64
1,3756,Note_on_c,0,42,64
1,3774,Note_on_c,0,50,64
1,3778,Note_off_c,0,42,0
1,3779,Note_off_c,0,54,0
1,3780,Note_on_c,0,45,64
1,3795,Note_off_c,0,50,0
1,3800,Note_off_c,0,45,0
1,3802,Note_on_c,0,55,64
1,3807,Note_on_c,0,43,64
1,3825,Note_off_c,0,43,0
1,3825,Note_on_c,0,50,64
1,3828,Note_off_c,0,55,0
1,3850,Note_off_c,0,50,0
1,3855,Note_on_c,0,47,64
1,3858,Note_on_c,0,55,64
1,3871,Note_on_c,0,50,64
1,3878,Note_off_c,0,47,0
1,3882,Note_off_c,0,55,0
1,3891,Note_on_c,0,59,64
1,3894,Note_off_c,0,50,0
1,3908,Note_on_c,0,43,64
1,3917,Note_off_c,0,59,0
1,3922,Note_on_c,0,62,64
1,3925,Note_on_c,0,47,64
1,3927,Note_off_c,0,43,0
1,3928,Note_on_c,0,60,64
1,3948,Note_off_c,0,47,0
1,3955,Note_on_c,0,42,64
1,3956,Note_off_c,0,60,0
1,3956,Note_off_c,0,62,0
1,3969,Note_on_c,0,50,64
1,3978,Note_off_c,0,42,0
1,3992,Note_off_c,0,50,0
1,3994,Note_on_c,0,60,64
1,4000,Note_on_c,0,45,64
1,4017,Note_on_c,0,50,64
1,4022,Note_off_c,0,60,0
1,4024,Note_off_c,0,45,0
1,4041,Note_off_c,0,50,0
1,4052,Note_on_c,0,57,64
1,4055,Note_on_c,0,42,64
1,4063,Note_on_c,0,60,64
1,4064,Note_on_c,0,50,64
1,4077,Note_off_c,0,42,0
1,4079,Note_off_c,0,57,0
1,4086,Note_off_c,0,50,0
1,4087,Note_on_c,0,59,64
1,4091,Note_off_c,0,60,0
1,4100,Note_on_c,0,43,64
1,4113,Note_on_c,0,50,64
1,4115,Note_off_c,0,59,0
1,4122,Note_off_c,0,43,0
1,4135,Note_off_c,0,50,0
1,4140,Note_on_c,0,59,64
1,4146,Note_on_c,0,47,64
1,4161,Note_on_c,0,50,64
1,4169,Note_off_c,0,59,0
1,4170,Note_off_c,0,47,0
1,4184,Note_off_c,0,50,0
1,4187,Note_on_c,0,55,64
1,4210,Note_on_c,0,50,64
1,4214,Note_off_c,0,55,0
1,4214,Note_on_c,0,59,64
1,4222,Note_on_c,0,43,64
1,4234,Note_off_c,0,50,0
1,4239,Note_off_c,0,59,0
1,4242,Note_on_c,0,57,64
1,4244,Note_on_c,0,42,64
1,4247,Note_off_c,0,43,0
1,4266,Note_on_c,0,50,64
1,4268,Note_off_c,0,42,0
1,4268,Note_off_c,0,57,0
1,4291,Note_off_c,0,50,0
1,4294,Note_on_c,0,57,64
1,4296,Note_on_c,0,42,64
1,4319,Note_on_c,0,45,64
1,4320,Note_off_c,0,42,0
1,4322,Note_off_c,0,57,0
1,4340,Note_off_c,0,45,0
1,4343,Note_on_c,0,54,64
1,4348,Note_on_c,0,42,64
1,4370,Note_on_c,0,45,64
1,4370,Note_off_c,0,54,0
1,4371,Note_off_c,0,42,0
1,4372,Note_on_c,0,50,64
1,4392,Note_off_c,0,45,0
1,4392,Note_on_c,0,55,64
1,4396,Note_on_c,0,43,64
1,4396,Note_off_c,0,50,0
1,4410,Note_on_c,0,50,64
1,4418,Note_off_c,0,55,0
1,4419,Note_off_c,0,43,0
1,4435,Note_off_c,0,50,0
1,4440,Note_on_c,0,55,64
1,4446,Note_on_c,0,47,64
1,4468,Note_on_c,0,50,64
1,4469,Note_off_c,0,55,0
1,4471,Note_off_c,0,47,0
1,4491,Note_off_c,0,50,0
1,4496,Note_on_c,0,43,64
1,4496,Note_on_c,0,59,64
1,4515,Note_on_c,0,62,64
1,4518,Note_on_c,0,47,64
1,4519,Note_off_c,0,43,0
1,4524,Note_off_c,0,59,0
1,4540,Note_on_c,0,60,64
1,4541,Note_on_c,0,42,64
1,4544,Note_off_c,0,47,0
1,4546,Note_off_c,0,62,0
1,4561,Note_on_c,0,50,64
1,4563,Note_off_c,0,42,0
1,4569,Note_off_c,0,60,0
1,4585,Note_off_c,0,50,0
1,4595,Note_on_c,0,60,64
1,4599,Note_on_c,0,45,64
1,4612,Note_on_c,0,50,64
1,4622,Note_off_c,0,45,0
1,4624,Note_off_c,0,60,0
1,4637,Note_on_c,0,42,64
1,4637,Note_off_c,0,50,0
1,4642,Note_on_c,0,57,64
1,4657,Note_on_c,0,50,64
1,4661,Note_off_c,0,42,0
1,4666,Note_on_c,0,54,64
1,4670,Note_off_c,0,57,0
1,4683,Note_off_c,0,50,0
1,4684,Note_on_c,0,43,64
1,4694,Note_off_c,0,54,0
1,4694,Note_on_c,0,55,64
1,4707,Note_off_c,0,43,0
1,4708,Note_on_c,0,50,64
1,4734,Note_off_c,0,50,0
1,4737,Note_on_c,0,47,64
1,4759,Note_on_c,0,50,64
1,4761,Note_off_c,0,47,0
1,4775,Note_off_c,0,55,0
1,4784,Note_off_c,0,50,0
1,4790,Note_on_c,0,43,64
1,4805,Note_on_c,0,50,64
1,4814,Note_off_c,0,43,0
1,4831,Note_off_c,0,50,0
1,4836,Note_on_c,0,43,64
1,4841,Note_on_c,0,61,64
1,4853,Note_on_c,0,62,64
1,4862,Note_off_c,0,43,0
1,4868,Note_off_c,0,61,0
1,4881,Note_on_c,0,47,64
1,4884,Note_off_c,0,62,0
1,4899,Note_on_c,0,61,64
1,4910,Note_off_c,0,47,0
1,4914,Note_on_c,0,62,64
1,4922,Note_off_c,0,61,0
1,4928,Note_off_c,0,62,0
1,4932,Note_on_c,0,43,64
1,4937,Note_on_c,0,59,64
1,4955,Note_on_c,0,55,64
1,4958,Note_off_c,0,43,0
1,4965,Note_off_c,0,59,0
1,4986,Note_off_c,0,55,0
1,4987,Note_on_c,0,57,64
1,4996,Note_on_c,0,42,64
1,5011,Note_on_c,0,60,64
1,5013,Note_off_c,0,42,0
1,5015,Note_off_c,0,57,0
1,5031,Note_on_c,0,38,64
1,5036,Note_off_c,0,60,0
1,5039,Note_on_c,0,57,64
1,5053,Note_on_c,0,54,64
1,5062,Note_off_c,0,38,0
1,5069,Note_off_c,0,57,0
1,5076,Note_on_c,0,55,64
1,5081,Note_off_c,0,54,0
1,5086,Note_on_c,0,42,64
1,5109,Note_off_c,0,55,0
1,5114,Note_off_c,0,42,0
1,5125,Note_on_c,0,50,64
1,5132,Note_on_c,0,43,64
1,5147,Note_on_c,0,55,64
1,5152,Note_off_c,0,50,0
1,5157,Note_off_c,0,43,0
1,5177,Note_off_c,0,55,0
1,5181,Note_on_c,0,47,64
1,5181,Note_on_c,0,54,64
1,5203,Note_on_c,0,55,64
1,5205,Note_off_c,0,47,0
1,5208,Note_off_c,0,54,0
1,5232,Note_off_c,0,55,0
1,5233,Note_on_c,0,59,64
1,5235,Note_on_c,0,43,64
1,5249,Note_on_c,0,55,64
1,5258,Note_off_c,0,43,0
1,5261,Note_off_c,0,59,0
1,5277,Note_on_c,0,50,64
1,5277,Note_off_c,0,55,0
1,5283,Note_on_c,0,57,64
1,5306,Note_on_c,0,60,64
1,5308,Note_off_c,0,50,0
1,5312,Note_off_c,0,57,0
1,5330,Note_on_c,0,57,64
1,5333,Note_on_c,0,38,64
1,5334,Note_off_c,0,60,0
1,5354,Note_on_c,0,54,64
1,5358,Note_off_c,0,57,0
1,5365,Note_off_c,0,38,0
1,5377,Note_on_c,0,55,64
1,5379,Note_off_c,0,54,0
1,5382,Note_on_c,0,43,64
1,5405,Note_off_c,0,43,0
1,5410,Note_off_c,0,55,0
1,5431,Note_on_c,0,43,64
1,5436,Note_on_c,0,61,64
1,5448,Note_on_c,0,62,64
1,5456,Note_off_c,0,43,0
1,5459,Note_off_c,0,61,0
1,5469,Note_on_c,0,47,64
1,5482,Note_off_c,0,62,0
1,5491,Note_on_c,0,61,64
1,5493,Note_on_c,0,62,64
1,5496,Note_off_c,0,47,0
1,5514,Note_off_c,0,61,0
1,5519,Note_on_c,0,43,64
1,5528,Note_on_c,0,59,64
1,5528,Note_off_c,0,62,0
1,5543,Note_off_c,0,43,0
1,5550,Note_on_c,0,55,64
1,5557,Note_off_c,0,59,0
1,5578,Note_on_c,0,57,64
1,5581,Note_off_c,0,55,0
1,5582,Note_on_c,0,42,64
1,5603,Note_on_c,0,60,64
1,5606,Note_off_c,0,42,0
1,5609,Note_off_c,0,57,0
1,5624,Note_on_c,0,38,64
1,5630,Note_on_c,0,57,64
1,5633,Note_off_c,0,60,0
1,5654,Note_off_c,0,38,0
1,5658,Note_on_c,0,54,64
1,5659,Note_off_c,0,57,0
1,5667,Note_on_c,0,55,64
1,5670,Note_on_c,0,43,64
1,5683,Note_off_c,0,54,0
1,5695,Note_off_c,0,43,0
1,5699,Note_off_c,0,55,0
1,5716,Note_on_c,0,38,64
1,5717,Note_on_c,0,50,64
1,5738,Note_on_c,0,54,64
1,5743,Note_off_c,0,50,0
1,5748,Note_off_c,0,38,0
1,5766,Note_on_c,0,50,64
1,5766,Note_off_c,0,54,0
1,5777,Note_on_c,0,57,64
1,5795,Note_off_c,0,50,0
1,5798,Note_on_c,0,60,64
1,5805,Note_off_c,0,57,0
1,5822,Note_on_c,0,38,64
1,5826,Note_on_c,0,57,64
1,5826,Note_off_c,0,60,0
1,5842,Note_on_c,0,54,64
1,5851,Note_off_c,0,38,0
1,5855,Note_off_c,0,57,0
1,5865,Note_off_c,0,54,0
1,5868,Note_on_c,0,43,64
1,5872,Note_on_c,0,55,64
1,5886,Note_on_c,0,45,64
1,5888,Note_off_c,0,43,0
1,5909,Note_off_c,0,45,0
1,5916,Note_on_c,0,47,64
1,5938,Note_off_c,0,47,0
1,5943,Note_off_c,0,55,0
1,5953,Note_on_c,0,48,64
1,5965,Note_on_c,0,47,64
1,5975,Note_off_c,0,48,0
1,5984,Note_on_c,0,45,64
1,5987,Note_off_c,0,47,0
1,6007,Note_off_c,0,45,0
1,6015,Note_on_c,0,43,64
1,6022,Note_on_c,0,61,64
1,6035,Note_on_c,0,62,64
1,6038,Note_off_c,0,43,0
1,6052,Note_off_c,0,61,0
1,6066,Note_on_c,0,47,64
1,6069,Note_off_c,0,62,0
1,6078,Note_on_c,0,61,64
1,6086,Note_on_c,0,62,64
1,6092,Note_off_c,0,47,0
1,6104,Note_off_c,0,61,0
1,6115,Note_on_c,0,43,64
1,6118,Note_off_c,0,62,0
1,6124,Note_on_c,0,59,64
1,6138,Note_off_c,0,43,0
1,6139,Note_on_c,0,55,64
1,6147,Note_off_c,0,59,0
1,6163,Note_off_c,0,55,0
1,6170,Note_on_c,0,42,64
1,6174,Note_on_c,0,57,64
1,6193,Note_on_c,0,60,64
1,6197,Note_off_c,0,42,0
1,6200,Note_off_c,0,57,0
1,6214,Note_on_c,0,38,64
1,6219,Note_off_c,0,60,0
1,6223,Note_on_c,0,57,64
1,6241,Note_off_c,0,38,0
1,6247,Note_off_c,0,57,0
1,6248,Note_on_c,0,54,64
